"Id
===
Id
===
int-c","名称
===
Name
===
string-c","描述
===
Desc
===
string-c","图标ShowID
===
ShowID
===
int-c","分类
===
LogicClass
===
int-c","效果ID0
===
Impacts0
===
int-c","效果ID1
===
Impacts1
===
int-c","效果ID2
===
Impacts2
===
int-c","效果ID3
===
Impacts3
===
int-c","效果ID4
===
Impacts4
===
int-c","效果ID5
===
Impacts5
===
int-c","自身状态
===
StateSelf
===
int-c","目标状态
===
StateTarget
===
int-c","效果ID0
===
StateImpacts0
===
int-c","效果ID1
===
StateImpacts1
===
int-c","效果ID2
===
StateImpacts2
===
int-c","效果ID3
===
StateImpacts3
===
int-c","效果ID4
===
StateImpacts4
===
int-c","效果ID5
===
StateImpacts5
===
int-c"
11207011,斧-冲击Lv8-2,,-1,-1,11207011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11207020,斧-冲击Lv8-3,,-1,-1,11207020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11207021,斧-冲击Lv8-3,,-1,-1,11207021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11207030,斧-冲击Lv8-4,,-1,-1,11207030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11207031,斧-冲击Lv8-4,,-1,-1,11207031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11207040,斧-冲击Lv8-5,,-1,-1,11207040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208010,斧-冲击Lv9-2,,-1,-1,11208010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208011,斧-冲击Lv9-2,,-1,-1,11208011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208020,斧-冲击Lv9-3,,-1,-1,11208020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208021,斧-冲击Lv9-3,,-1,-1,11208021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208030,斧-冲击Lv9-4,,-1,-1,11208030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208031,斧-冲击Lv9-4,,-1,-1,11208031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11208040,斧-冲击Lv9-5,,-1,-1,11208040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209010,斧-冲击Lv10-2,,-1,-1,11209010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209011,斧-冲击Lv10-2,,-1,-1,11209011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209020,斧-冲击Lv10-3,,-1,-1,11209020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209021,斧-冲击Lv10-3,,-1,-1,11209021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209030,斧-冲击Lv10-4,,-1,-1,11209030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209031,斧-冲击Lv10-4,,-1,-1,11209031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11209040,斧-冲击Lv10-5,,-1,-1,11209040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210010,斧-冲击Lv11-2,,-1,-1,11210010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210011,斧-冲击Lv11-2,,-1,-1,11210011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210020,斧-冲击Lv11-3,,-1,-1,11210020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210021,斧-冲击Lv11-3,,-1,-1,11210021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210030,斧-冲击Lv11-4,,-1,-1,11210030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210031,斧-冲击Lv11-4,,-1,-1,11210031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210040,斧-冲击Lv11-5,,-1,-1,11210040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211010,斧-冲击Lv12-2,,-1,-1,11211010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211011,斧-冲击Lv12-2,,-1,-1,11211011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211020,斧-冲击Lv12-3,,-1,-1,11211020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211021,斧-冲击Lv12-3,,-1,-1,11211021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211030,斧-冲击Lv12-4,,-1,-1,11211030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211031,斧-冲击Lv12-4,,-1,-1,11211031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11211040,斧-冲击Lv12-5,,-1,-1,11211040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212010,斧-冲击Lv13-2,,-1,-1,11212010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212011,斧-冲击Lv13-2,,-1,-1,11212011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212020,斧-冲击Lv13-3,,-1,-1,11212020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212021,斧-冲击Lv13-3,,-1,-1,11212021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212030,斧-冲击Lv13-4,,-1,-1,11212030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212031,斧-冲击Lv13-4,,-1,-1,11212031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11212040,斧-冲击Lv13-5,,-1,-1,11212040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213010,斧-冲击Lv14-2,,-1,-1,11213010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213011,斧-冲击Lv14-2,,-1,-1,11213011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213020,斧-冲击Lv14-3,,-1,-1,11213020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213021,斧-冲击Lv14-3,,-1,-1,11213021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213030,斧-冲击Lv14-4,,-1,-1,11213030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213031,斧-冲击Lv14-4,,-1,-1,11213031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11213040,斧-冲击Lv14-5,,-1,-1,11213040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214010,斧-冲击Lv15-2,,-1,-1,11214010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214011,斧-冲击Lv15-2,,-1,-1,11214011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214020,斧-冲击Lv15-3,,-1,-1,11214020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214021,斧-冲击Lv15-3,,-1,-1,11214021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214030,斧-冲击Lv15-4,,-1,-1,11214030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214031,斧-冲击Lv15-4,,-1,-1,11214031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11214040,斧-冲击Lv15-5,,-1,-1,11214040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215010,斧-冲击Lv16-2,,-1,-1,11215010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215011,斧-冲击Lv16-2,,-1,-1,11215011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215020,斧-冲击Lv16-3,,-1,-1,11215020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215021,斧-冲击Lv16-3,,-1,-1,11215021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215030,斧-冲击Lv16-4,,-1,-1,11215030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215031,斧-冲击Lv16-4,,-1,-1,11215031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11215040,斧-冲击Lv16-5,,-1,-1,11215040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216010,斧-冲击Lv17-2,,-1,-1,11216010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216011,斧-冲击Lv17-2,,-1,-1,11216011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216020,斧-冲击Lv17-3,,-1,-1,11216020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216021,斧-冲击Lv17-3,,-1,-1,11216021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216030,斧-冲击Lv17-4,,-1,-1,11216030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216031,斧-冲击Lv17-4,,-1,-1,11216031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11216040,斧-冲击Lv17-5,,-1,-1,11216040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217010,斧-冲击Lv18-2,,-1,-1,11217010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217011,斧-冲击Lv18-2,,-1,-1,11217011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217020,斧-冲击Lv18-3,,-1,-1,11217020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217021,斧-冲击Lv18-3,,-1,-1,11217021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217030,斧-冲击Lv18-4,,-1,-1,11217030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217031,斧-冲击Lv18-4,,-1,-1,11217031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11217040,斧-冲击Lv18-5,,-1,-1,11217040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218010,斧-冲击Lv19-2,,-1,-1,11218010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218011,斧-冲击Lv19-2,,-1,-1,11218011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218020,斧-冲击Lv19-3,,-1,-1,11218020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218021,斧-冲击Lv19-3,,-1,-1,11218021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218030,斧-冲击Lv19-4,,-1,-1,11218030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218031,斧-冲击Lv19-4,,-1,-1,11218031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11218040,斧-冲击Lv19-5,,-1,-1,11218040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219010,斧-冲击Lv20-2,,-1,-1,11219010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219011,斧-冲击Lv20-2,,-1,-1,11219011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219020,斧-冲击Lv20-3,,-1,-1,11219020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219021,斧-冲击Lv20-3,,-1,-1,11219021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219030,斧-冲击Lv20-4,,-1,-1,11219030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219031,斧-冲击Lv20-4,,-1,-1,11219031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11219040,斧-冲击Lv20-5,,-1,-1,11219040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000000,剑-普通1,,-1,-1,12000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000010,剑-普通3,,-1,-1,12000010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000011,剑-普通4,,-1,-1,12000011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000020,剑-普通4,,-1,-1,12000020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000021,剑-普通4,,-1,-1,12000021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000022,剑-普通4,,-1,-1,12000022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000030,剑-普通4,,-1,-1,12000030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000031,剑-普通4,,-1,-1,12000031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000032,剑-普通4,,-1,-1,12000032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000033,剑-普通4,,-1,-1,12000033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000034,剑-普通4,,-1,-1,12000034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000035,剑-普通4,,-1,-1,12000035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000036,剑-普通4,,-1,-1,12000036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12000040,剑-普通5,,-1,-1,12000040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12100001,剑-闪避,,-1,-1,12100001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300010,剑-前冲2,,-1,-1,12300010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300011,剑-前冲3,,-1,-1,12300011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300012,剑-前冲3,,-1,-1,12300012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300013,剑-前冲4,,-1,-1,12300013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300014,剑-前冲4,,-1,-1,12300014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300015,剑-前冲4,,-1,-1,12300015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300016,剑-前冲4,,-1,-1,12300016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300020,剑-前冲4,,-1,-1,12300020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300021,剑-前冲5,,-1,-1,12300021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300022,剑-前冲5,,-1,-1,12300022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300023,剑-前冲5,,-1,-1,12300023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300024,剑-前冲5,,-1,-1,12300024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300030,剑-前冲5,,-1,-1,12300030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300040,剑-前冲5,,-1,-1,12300040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300041,剑-前冲5,,-1,-1,12300041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12300050,剑-前冲6,,-1,-1,12300050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400009,剑-无双1,,-1,-1,12400009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400010,剑-无双1,,-1,-1,12400010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400011,剑-无双1,,-1,-1,12400011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400012,剑-无双1,,-1,-1,12400012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400013,剑-无双1,,-1,-1,12400013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400014,剑-无双1,,-1,-1,12400014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400015,剑-无双1,,-1,-1,12400015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400016,剑-无双1,,-1,-1,12400016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400017,剑-无双1,,-1,-1,12400017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12400019,剑-无双1,,-1,-1,12400019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12500000,剑-无双2,,-1,-1,12500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12500009,剑-无双2,,-1,-1,12500009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000000,剑-斗气爆发-Lv1-1,,-1,-1,13000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000001,剑-斗气爆发-Lv1-1,,-1,-1,13000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000002,剑-斗气爆发-Lv1-1,,-1,-1,13000002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000003,剑-斗气爆发-Lv1-1,,-1,-1,13000003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000004,剑-斗气爆发-Lv1-1,,-1,-1,13000004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000005,剑-斗气爆发-Lv1-1,,-1,-1,13000005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000006,剑-斗气爆发-Lv1-1,,-1,-1,13000006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13000007,剑-斗气爆发-Lv1-1,,-1,-1,13000007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001000,剑-斗气爆发-Lv2-1,,-1,-1,13001000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001001,剑-斗气爆发-Lv2-1,,-1,-1,13001001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001002,剑-斗气爆发-Lv2-1,,-1,-1,13001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001003,剑-斗气爆发-Lv2-1,,-1,-1,13001003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001004,剑-斗气爆发-Lv2-1,,-1,-1,13001004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001005,剑-斗气爆发-Lv2-1,,-1,-1,13001005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001006,剑-斗气爆发-Lv2-1,,-1,-1,13001006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13001007,剑-斗气爆发-Lv2-1,,-1,-1,13001007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002000,剑-斗气爆发-Lv3-1,,-1,-1,13002000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002001,剑-斗气爆发-Lv3-1,,-1,-1,13002001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002002,剑-斗气爆发-Lv3-1,,-1,-1,13002002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002003,剑-斗气爆发-Lv3-1,,-1,-1,13002003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002004,剑-斗气爆发-Lv3-1,,-1,-1,13002004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002005,剑-斗气爆发-Lv3-1,,-1,-1,13002005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002006,剑-斗气爆发-Lv3-1,,-1,-1,13002006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13002007,剑-斗气爆发-Lv3-1,,-1,-1,13002007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003000,剑-斗气爆发-Lv4-1,,-1,-1,13003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003001,剑-斗气爆发-Lv4-1,,-1,-1,13003001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003002,剑-斗气爆发-Lv4-1,,-1,-1,13003002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003003,剑-斗气爆发-Lv4-1,,-1,-1,13003003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003004,剑-斗气爆发-Lv4-1,,-1,-1,13003004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003005,剑-斗气爆发-Lv4-1,,-1,-1,13003005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003006,剑-斗气爆发-Lv4-1,,-1,-1,13003006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13003007,剑-斗气爆发-Lv4-1,,-1,-1,13003007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004000,剑-斗气爆发-Lv5-1,,-1,-1,13004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004001,剑-斗气爆发-Lv5-1,,-1,-1,13004001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004002,剑-斗气爆发-Lv5-1,,-1,-1,13004002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004003,剑-斗气爆发-Lv5-1,,-1,-1,13004003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004004,剑-斗气爆发-Lv5-1,,-1,-1,13004004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004005,剑-斗气爆发-Lv5-1,,-1,-1,13004005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004006,剑-斗气爆发-Lv5-1,,-1,-1,13004006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13004007,剑-斗气爆发-Lv5-1,,-1,-1,13004007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005000,剑-斗气爆发-Lv6-1,,-1,-1,13005000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005001,剑-斗气爆发-Lv6-1,,-1,-1,13005001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005002,剑-斗气爆发-Lv6-1,,-1,-1,13005002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005003,剑-斗气爆发-Lv6-1,,-1,-1,13005003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005004,剑-斗气爆发-Lv6-1,,-1,-1,13005004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005005,剑-斗气爆发-Lv6-1,,-1,-1,13005005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005006,剑-斗气爆发-Lv6-1,,-1,-1,13005006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13005007,剑-斗气爆发-Lv6-1,,-1,-1,13005007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006000,剑-斗气爆发-Lv7-1,,-1,-1,13006000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006001,剑-斗气爆发-Lv7-1,,-1,-1,13006001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006002,剑-斗气爆发-Lv7-1,,-1,-1,13006002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006003,剑-斗气爆发-Lv7-1,,-1,-1,13006003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006004,剑-斗气爆发-Lv7-1,,-1,-1,13006004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006005,剑-斗气爆发-Lv7-1,,-1,-1,13006005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006006,剑-斗气爆发-Lv7-1,,-1,-1,13006006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13006007,剑-斗气爆发-Lv7-1,,-1,-1,13006007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007000,剑-斗气爆发-Lv8-1,,-1,-1,13007000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007001,剑-斗气爆发-Lv8-1,,-1,-1,13007001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007002,剑-斗气爆发-Lv8-1,,-1,-1,13007002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007003,剑-斗气爆发-Lv8-1,,-1,-1,13007003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007004,剑-斗气爆发-Lv8-1,,-1,-1,13007004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007005,剑-斗气爆发-Lv8-1,,-1,-1,13007005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007006,剑-斗气爆发-Lv8-1,,-1,-1,13007006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13007007,剑-斗气爆发-Lv8-1,,-1,-1,13007007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008000,剑-斗气爆发-Lv9-1,,-1,-1,13008000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008001,剑-斗气爆发-Lv9-1,,-1,-1,13008001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008002,剑-斗气爆发-Lv9-1,,-1,-1,13008002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008003,剑-斗气爆发-Lv9-1,,-1,-1,13008003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13008004,剑-斗气爆发-Lv9-1,,-1,-1,13008004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
